date,repo_rate,inflation_rate,money_rate,1st Week(%),4th Week(%),13th Week(%),26th Week(%),52nd Week(%)
2020-10-26,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-25,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-24,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-23,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-22,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-21,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-20,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-19,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-18,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-17,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-16,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-15,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-14,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-13,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-12,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-11,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-10,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-09,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-08,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-07,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-06,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-05,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-04,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-03,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-02,1,5.8,11.6,0.51022,0.58308,0.62001,0.65001,0.67
2020-10-01,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-30,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-29,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-28,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-27,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-26,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-25,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-24,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-23,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-22,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-21,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-20,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-19,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-18,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-17,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-16,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-15,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-14,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-13,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-12,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-11,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-10,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-09,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-08,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-07,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-06,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-05,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-04,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-03,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-02,1,5.8,10.8,0.51627,0.58804,0.62064,0.65026,0.67426
2020-09-01,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-31,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-30,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-29,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-28,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-27,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-26,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-25,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-24,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-23,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-22,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-21,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-20,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-19,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-18,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-17,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-16,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-15,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-14,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-13,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-12,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-11,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-10,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-09,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-08,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-07,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-06,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-05,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-04,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-03,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-02,1,5.7,10.6,0.52239,0.58974,0.62176,0.65075,0.68
2020-08-01,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-31,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-30,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-29,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-28,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-27,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-26,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-25,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-24,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-23,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-22,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-21,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-20,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-19,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-18,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-17,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-16,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-15,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-14,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-13,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-12,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-11,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-10,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-09,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-08,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-07,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-06,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-05,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-04,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-03,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-02,1,6.2,9.4,0.50996,0.57926,0.62176,0.65414,0.68425
2020-07-01,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-30,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-29,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-28,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-27,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-26,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-25,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-24,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-23,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-22,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-21,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-20,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-19,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-18,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-17,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-16,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-15,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-14,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-13,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-12,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-11,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-10,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-09,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-08,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-07,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-06,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-05,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-04,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-03,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-02,1,6.1,9.5,0.51022,0.58223,0.6276,0.6618,0.693
2020-06-01,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-31,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-30,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-29,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-28,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-27,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-26,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-25,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-24,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-23,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-22,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-21,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-20,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-19,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-18,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-17,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-16,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-15,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-14,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-13,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-12,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-11,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-10,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-09,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-08,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-07,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-06,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-05,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-04,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-03,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-02,1,0.5,9,0.51189,0.58874,0.63465,0.67478,0.70671
2020-05-01,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-30,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-29,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-28,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-27,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-26,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-25,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-24,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-23,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-22,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-21,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-20,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-19,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-18,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-17,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-16,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-15,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-14,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-13,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-12,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-11,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-10,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-09,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-08,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-07,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-06,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-05,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-04,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-03,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-02,1,1.1,10.19,0.52644,0.60916,0.66694,0.70878,0.7442
2020-04-01,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-31,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-30,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-29,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-28,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-27,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-26,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-25,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-24,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-23,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-22,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-21,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-20,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-19,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-18,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-17,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-16,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-15,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-14,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-13,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-12,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-11,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-10,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-09,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-08,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-07,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-06,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-05,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-04,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-03,1,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-02,2.25,1.3,10.04,0.53594,0.62234,0.69861,0.73774,0.77421
2020-03-01,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-29,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-28,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-27,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-26,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-25,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-24,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-23,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-22,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-21,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-20,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-19,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-18,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-17,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-16,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-15,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-14,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-13,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-12,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-11,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-10,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-09,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-08,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-07,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-06,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-05,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-04,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-03,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-02,2.25,1.5,9.84,0.94083,0.99573,1.03885,1.05976,1.08148
2020-02-01,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-31,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-30,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-29,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-28,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-27,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-26,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-25,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-24,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-23,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-22,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-21,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-20,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-19,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-18,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-17,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-16,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-15,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-14,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-13,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-12,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-11,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-10,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-09,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-08,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-07,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-06,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-05,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-04,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-03,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-02,2.25,1.2,7.46,1.75624,1.8042,1.84955,1.88488,1.91538
2020-01-01,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-31,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-30,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-29,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-28,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-27,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-26,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-25,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-24,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-23,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-22,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-21,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-20,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-19,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-18,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-17,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-16,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-15,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-14,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-13,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-12,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-11,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-10,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-09,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-08,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-07,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-06,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-05,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-04,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-03,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-02,2.25,0.7,6.6,1.76594,1.84538,1.94556,2.00651,2.07438
2019-12-01,2.25,-0.2,7.1,1.76371,1.81329,1.90235,1.99031,2.07569
